run,evaluations,best_fitness,current_fitness,temperature,accepted
2,3629.3,1015778.403498,1015778.403498,0.171684,1
2,3648.2,1015054.561725,1015054.561725,0.154516,1
2,3657.2,1015054.126097,1015054.126097,0.139064,1
2,3658.2,1015054.126097,1015054.126097,0.125158,1
2,3677.0,1013373.945823,1013373.945823,0.112642,1
2,4049.0,1013361.369388,1013361.369388,0.101378,1
2,4050.0,1013361.369388,1013361.369388,5.000000,1
2,4068.8,1012459.571757,1012459.571757,4.500000,1
2,4069.8,1012458.677727,1012458.677727,4.050000,1
2,4070.8,1012458.677727,1012458.677727,3.645000,1
2,4089.7,1012143.471053,1012143.471053,3.280500,1
2,4292.7,1012143.471053,1012143.471053,2.952450,0
2,4297.7,1012143.471053,1012143.471053,2.657205,1
2,4504.8,1012024.299571,1012024.299571,2.391485,1
2,4524.6,1011469.310460,1011469.310460,2.152336,1
2,4543.5,1010058.463370,1010058.463370,1.937102,1
2,4544.5,1010048.778807,1010048.778807,1.743392,1
2,4545.5,1010048.778807,1010048.778807,1.569053,1
2,4564.3,1009926.618455,1009926.618455,1.412148,1
2,4775.3,1009394.195516,1009394.195516,1.270933,1
2,4787.7,1009394.195516,1009394.195516,1.143840,1
2,5037.7,1009358.219610,1009358.219610,1.029456,1
2,5065.7,1009355.910580,1009355.910580,0.926510,1
2,5084.5,1008126.999196,1008126.999196,0.833859,1
2,5095.5,1008126.389351,1008126.389351,0.750473,1
2,5096.5,1008126.389351,1008126.389351,0.675426,1
2,5115.4,1006716.256809,1006716.256809,0.607883,1
2,5197.4,1006703.919588,1006703.919588,0.547095,1
2,5209.8,1006703.919588,1006703.919588,0.492385,1
2,5210.8,1006703.919588,1006703.919588,0.443147,0
2,5211.8,1006703.919588,1006703.919588,0.398832,1
2,5230.6,1005406.079171,1005406.079171,0.358949,1
2,5246.6,1005403.409593,1005403.409593,0.323054,1
2,5247.6,1005403.409593,1005403.409593,0.290749,1
2,5266.5,1004322.839891,1004322.839891,0.261674,1
2,5379.5,1004208.975303,1004208.975303,0.235506,1
2,5384.5,1004208.975303,1004208.975303,0.211956,1
2,5385.5,1004208.975303,1004208.975303,0.190760,1
2,5386.5,1004208.975303,1004208.975303,0.171684,1
2,5405.4,1001742.367748,1001742.367748,0.154516,1
2,5432.4,1001741.147684,1001741.147684,0.139064,1
2,5433.4,1001741.147684,1001741.147684,0.125158,1
2,5452.2,1001096.837263,1001096.837263,0.112642,1
2,5628.2,1001011.169117,1001011.169117,0.101378,1
2,5629.2,1001011.169117,1001011.169117,5.000000,1
2,5648.0,999522.303778,999522.303778,4.500000,1
2,5683.0,999516.629700,999516.629700,4.050000,1
2,5684.0,999516.629700,999516.629700,3.645000,1
2,5702.9,998931.144115,998931.144115,3.280500,1
2,5842.9,998928.775218,998928.775218,2.952450,1
2,5847.9,998928.775218,998928.775218,2.657205,1
2,5867.7,997621.076574,997621.076574,2.391485,1
2,5868.7,997621.076574,997621.076574,2.152336,0
2,5887.6,997610.888968,997610.888968,1.937102,1
2,5928.6,997607.051288,997607.051288,1.743392,1
2,5929.6,997607.051288,997607.051288,1.569053,1
2,5948.4,997556.258139,997556.258139,1.412148,1
2,6083.4,997518.020513,997518.020513,1.270933,1
2,6088.4,997518.020513,997518.020513,1.143840,1
2,6089.4,997518.020513,997518.020513,1.029456,0
2,6090.4,997518.020513,997518.020513,0.926510,0
2,6109.2,997172.575935,997172.575935,0.833859,1
2,6151.2,997170.464181,997170.464181,0.750473,1
2,6152.2,997170.464181,997170.464181,0.675426,1
2,6171.1,996414.423188,996414.423188,0.607883,1
2,6238.1,996407.879767,996407.879767,0.547095,1
2,6243.1,996407.879767,996407.879767,0.492385,1
2,6244.1,996407.879767,996407.879767,0.443147,1
2,6245.1,996407.879767,996407.879767,0.398832,1
2,6263.9,996260.528969,996260.528969,0.358949,1
2,6312.9,996259.083073,996259.083073,0.323054,1
2,6313.9,996259.083073,996259.083073,0.290749,0
2,6332.8,996245.504173,996245.504173,0.261674,1
2,6686.8,996208.358972,996208.358972,0.235506,1
2,6691.8,996208.358972,996208.358972,0.211956,1
2,6843.8,996205.677258,996205.677258,0.190760,1
2,6844.8,996205.677258,996205.677258,0.171684,1
2,6863.6,996140.747891,996140.747891,0.154516,1
2,6867.6,996004.867184,996004.867184,0.139064,1
2,6868.6,996004.867184,996004.867184,0.125158,1
2,6887.4,995591.979354,995591.979354,0.112642,1
2,6930.4,995497.509514,995497.509514,0.101378,1
2,6931.4,995497.509514,995497.509514,5.000000,1
2,6950.2,993984.109794,993984.109794,4.500000,1
2,6951.2,993951.825264,993951.825264,4.050000,1
2,6952.2,993951.825264,993951.825264,3.645000,1
2,6971.0,992554.521439,992554.521439,3.280500,1
2,7081.0,992548.613560,992548.613560,2.952450,1
2,7086.0,992369.146816,992369.146816,2.657205,1
2,7087.0,992369.146816,992369.146816,2.391485,1
2,7106.8,992369.146816,992369.146816,2.152336,1
2,7125.6,992207.978717,992207.978717,1.937102,1
2,7155.6,992205.451280,992205.451280,1.743392,1
2,7156.6,992205.451280,992205.451280,1.569053,1
2,7175.4,992194.017158,992194.017158,1.412148,1
2,7307.4,992176.157191,992176.157191,1.270933,1
2,7319.8,992176.157191,992176.157191,1.143840,1
2,7353.6,992051.479768,992051.479768,1.029456,1
2,7354.6,992051.479768,992051.479768,0.926510,1
2,7373.4,990354.171570,990354.171570,0.833859,1
2,7425.4,990344.567040,990344.567040,0.750473,1
2,7426.4,990344.567040,990344.567040,0.675426,1
2,7445.2,989089.265399,989089.265399,0.607883,1
2,7475.2,988986.676571,988986.676571,0.547095,1
2,7480.3,988986.676571,988986.676571,0.492385,1
2,7481.3,988986.676571,988986.676571,0.443147,1
2,7628.3,988986.593808,988986.593808,0.398832,1
2,7647.1,987761.251804,987761.251804,0.358949,1
2,7728.1,987760.109602,987760.109602,0.323054,1
2,7729.1,987760.109602,987760.109602,0.290749,1
2,7747.8,987579.794644,987579.794644,0.261674,1
2,7765.8,987574.299130,987574.299130,0.235506,1
2,7770.9,987574.299130,987574.299130,0.211956,1
2,7825.9,987547.304688,987547.304688,0.190760,1
2,7845.7,986982.350346,986982.350346,0.171684,1
2,7864.5,986925.168983,986925.168983,0.154516,1
2,7922.5,986922.166820,986922.166820,0.139064,1
2,7923.5,986922.166820,986922.166820,0.125158,1
2,7942.3,985321.350842,985321.350842,0.112642,1
2,8130.3,985321.350842,985321.350842,0.101378,0
2,8131.3,985321.350842,985321.350842,5.000000,0
2,8150.1,985234.402499,985234.402499,4.500000,1
2,8241.1,985233.980664,985233.980664,4.050000,1
2,8242.1,985233.980664,985233.980664,3.645000,1
2,8260.9,984682.966224,984682.966224,3.280500,1
2,8439.9,984682.966224,984682.966224,2.952450,0
2,8452.3,984682.966224,984682.966224,2.657205,1
2,8453.3,984682.966224,984682.966224,2.391485,1
2,8632.3,984682.966224,984682.966224,2.152336,0
2,8651.1,984216.488348,984216.488348,1.937102,1
2,8751.1,984215.768851,984215.768851,1.743392,1
2,8752.1,984215.768851,984215.768851,1.569053,0
2,8770.9,983827.597923,983827.597923,1.412148,1
2,8947.9,983827.597923,983827.597923,1.270933,0
2,8960.3,983827.597923,983827.597923,1.143840,1
2,8980.0,983762.426521,983762.426521,1.029456,1
2,8983.0,983759.309641,983759.309641,0.926510,1
2,9001.8,983071.697937,983071.697937,0.833859,1
2,9122.8,983067.755265,983067.755265,0.750473,1
2,9123.8,983067.755265,983067.755265,0.675426,0
2,9142.6,981757.636700,981757.636700,0.607883,1
2,9403.6,981757.636700,981757.636700,0.547095,0
2,9408.7,981757.636700,981757.636700,0.492385,1
2,9409.7,981757.636700,981757.636700,0.443147,1
2,9410.7,981757.636700,981757.636700,0.398832,0
2,9429.5,981652.874577,981652.874577,0.358949,1
2,9557.5,981651.750357,981651.750357,0.323054,1
2,9558.5,981651.750357,981651.750357,0.290749,1
2,9577.3,981399.209697,981399.209697,0.261674,1
2,9836.3,981399.209697,981399.209697,0.235506,0
2,9841.3,981399.209697,981399.209697,0.211956,1
2,10100.3,981399.209697,981399.209697,0.190760,0
2,10359.3,981399.209697,981399.209697,0.171684,0
2,10378.1,979689.703476,979689.703476,0.154516,1
2,10838.1,979689.703476,979689.703476,0.139064,1
2,10839.1,979689.703476,979689.703476,0.125158,1
2,10857.9,978522.564852,978522.564852,0.112642,1
2,11111.9,978522.564852,978522.564852,0.101378,0
2,11365.9,978522.564852,978522.564852,5.000000,0
2,11384.7,978047.330734,978047.330734,4.500000,1
2,11851.7,978047.330734,978047.330734,4.050000,1
2,11852.7,978047.330734,978047.330734,3.645000,1
2,11871.4,977118.504082,977118.504082,3.280500,1
2,12122.4,977118.504082,977118.504082,2.952450,0
2,12127.4,977118.504082,977118.504082,2.657205,1
2,12378.4,977068.888429,977068.888429,2.391485,1
2,12412.5,977068.888429,977068.888429,2.152336,0
2,12431.2,976715.436580,976715.436580,1.937102,1
2,12914.2,976715.436580,976715.436580,1.743392,1
2,12915.2,976715.436580,976715.436580,1.569053,1
2,12934.0,976491.054728,976491.054728,1.412148,1
2,12978.0,976482.433815,976482.433815,1.270933,1
2,12990.4,976482.433815,976482.433815,1.143840,1
2,12991.4,976482.433815,976482.433815,1.029456,1
2,13052.4,976477.850114,976477.850114,0.926510,1
2,13071.2,974832.505101,974832.505101,0.833859,1
2,13214.2,974832.325636,974832.325636,0.750473,1
2,13215.2,974832.325636,974832.325636,0.675426,1
2,13234.0,972542.132695,972542.132695,0.607883,1
2,13257.0,972325.678611,972325.678611,0.547095,1
2,13269.4,972325.678611,972325.678611,0.492385,1
2,13273.4,972253.234593,972253.234593,0.443147,1
2,13465.4,972237.626482,972237.626482,0.398832,1
2,13484.1,970505.669127,970505.669127,0.358949,1
2,13645.1,970465.498893,970465.498893,0.323054,1
2,13646.1,970465.498893,970465.498893,0.290749,1
2,13664.9,969792.310174,969792.310174,0.261674,1
2,13787.9,969767.580841,969767.580841,0.235506,1
2,13793.0,969767.580841,969767.580841,0.211956,1
2,13929.0,969749.980596,969749.980596,0.190760,1
2,13930.0,969749.980596,969749.980596,0.171684,1
2,13948.7,969348.447512,969348.447512,0.154516,1
2,14458.7,969348.447512,969348.447512,0.139064,1
2,14459.7,969348.447512,969348.447512,0.125158,1
2,14478.5,969348.430002,969348.430002,0.112642,1
2,14608.5,969313.663638,969313.663638,0.101378,1
2,14920.5,969310.268588,969310.268588,5.000000,1
2,14939.2,969248.318138,969248.318138,4.500000,1
2,15094.2,969248.138673,969248.138673,4.050000,1
2,15095.2,969248.138673,969248.138673,3.645000,1
2,15114.0,968442.586564,968442.586564,3.280500,1
2,15194.0,968283.957991,968283.957991,2.952450,1
2,15199.0,968118.481757,968118.481757,2.657205,1
2,15564.0,968118.481757,968118.481757,2.391485,1
2,15565.0,968118.481757,968118.481757,2.152336,0
2,15583.8,966342.297118,966342.297118,1.937102,1
2,16127.8,966342.297118,966342.297118,1.743392,1
2,16128.8,966342.297118,966342.297118,1.569053,1
2,16147.5,964963.254318,964963.254318,1.412148,1
2,16492.5,964952.373809,964952.373809,1.270933,1
2,16497.6,964952.373809,964952.373809,1.143840,1
2,16517.4,963952.665087,963952.665087,1.029456,1
2,16905.4,963952.665087,963952.665087,0.926510,1
2,16924.2,961849.855687,961849.855687,0.833859,1
2,17502.2,961849.855687,961849.855687,0.750473,1
2,17503.2,961849.855687,961849.855687,0.675426,1
2,17521.9,961845.407407,961845.407407,0.607883,1
2,17562.9,961845.407407,961845.407407,0.547095,0
2,17567.9,961845.407407,961845.407407,0.492385,1
2,17568.9,961845.407407,961845.407407,0.443147,1
2,17966.9,961845.407407,961845.407407,0.398832,1
2,17985.7,961776.902265,961776.902265,0.358949,1
2,18114.7,961764.796432,961764.796432,0.323054,1
2,18115.7,961764.796432,961764.796432,0.290749,1
2,18134.4,961673.678438,961673.678438,0.261674,1
2,18175.4,961509.516404,961509.516404,0.235506,1
2,18187.8,961509.516404,961509.516404,0.211956,1
2,18318.8,961428.764832,961428.764832,0.190760,1
2,18319.8,961428.764832,961428.764832,0.171684,1
2,18338.6,961403.109506,961403.109506,0.154516,1
2,18526.6,961386.776112,961386.776112,0.139064,1
2,18527.6,961386.776112,961386.776112,0.125158,1
2,18546.3,961032.884326,961032.884326,0.112642,1
2,18722.3,960926.043313,960926.043313,0.101378,1
2,18886.3,960835.548084,960835.548084,5.000000,1
2,18905.1,960569.908550,960569.908550,4.500000,1
2,19021.1,960567.393278,960567.393278,4.050000,1
2,19022.1,960567.393278,960567.393278,3.645000,1
2,19040.9,959599.751553,959599.751553,3.280500,1
2,19176.9,959328.518900,959328.518900,2.952450,1
2,19181.9,958644.939143,958644.939143,2.657205,1
2,19201.7,955444.270870,955444.270870,2.391485,1
2,19320.7,955444.270870,955444.270870,2.152336,0
2,19339.5,955279.612264,955279.612264,1.937102,1
2,19408.5,955116.098005,955116.098005,1.743392,1
2,19409.5,955116.098005,955116.098005,1.569053,1
2,19428.2,954683.593983,954683.593983,1.412148,1
2,19553.2,954621.340928,954621.340928,1.270933,1
2,19558.3,954621.340928,954621.340928,1.143840,1
2,19559.3,954621.340928,954621.340928,1.029456,1
2,19560.3,954621.340928,954621.340928,0.926510,1
2,19579.0,953369.151839,953369.151839,0.833859,1
2,19653.0,953311.030764,953311.030764,0.750473,1
2,19654.0,953311.030764,953311.030764,0.675426,1
2,19672.8,952826.122144,952826.122144,0.607883,1
2,19864.8,952825.675210,952825.675210,0.547095,1
2,19869.9,952825.675210,952825.675210,0.492385,1
2,19889.6,952737.765987,952737.765987,0.443147,1
2,19890.6,952737.765987,952737.765987,0.398832,1
2,19909.4,951476.640910,951476.640910,0.358949,1
2,20611.4,951476.640910,951476.640910,0.323054,1
2,20612.4,951476.640910,951476.640910,0.290749,1
2,20631.1,949745.290586,949745.290586,0.261674,1
2,20822.1,949702.937534,949702.937534,0.235506,1
2,20827.2,949702.937534,949702.937534,0.211956,1
2,20846.9,948821.045061,948821.045061,0.190760,1
2,20967.9,948793.346582,948793.346582,0.171684,1
2,20986.7,948428.340045,948428.340045,0.154516,1
2,21218.7,948388.390830,948388.390830,0.139064,1
2,21219.7,948388.390830,948388.390830,0.125158,1
2,21238.4,948343.753449,948343.753449,0.112642,1
2,21437.4,948317.427873,948317.427873,0.101378,1
2,21438.4,948317.427873,948317.427873,5.000000,1
2,21457.2,947589.898133,947589.898133,4.500000,1
2,21459.2,947585.595371,947585.595371,4.050000,1
2,21460.2,947585.595371,947585.595371,3.645000,0
2,21478.9,946125.358536,946125.358536,3.280500,1
2,21639.9,946120.274761,946120.274761,2.952450,1
2,21645.0,946120.274761,946120.274761,2.657205,1
2,21769.0,946111.608400,946111.608400,2.391485,1
2,21770.0,946111.608400,946111.608400,2.152336,0
2,21788.7,945097.890172,945097.890172,1.937102,1
2,21892.7,945096.881598,945096.881598,1.743392,1
2,21893.7,945096.881598,945096.881598,1.569053,0
2,21912.5,942997.019119,942997.019119,1.412148,1
2,22086.5,942975.329682,942975.329682,1.270933,1
2,22098.8,942975.329682,942975.329682,1.143840,1
2,22099.8,942975.329682,942975.329682,1.029456,0
2,22371.6,942581.105593,942581.105593,0.926510,1
2,22390.3,942294.410864,942294.410864,0.833859,1
2,22552.3,942294.370632,942294.370632,0.750473,1
2,22553.3,942294.370632,942294.370632,0.675426,1
2,22572.0,941233.835028,941233.835028,0.607883,1
2,22857.0,941208.911931,941208.911931,0.547095,1
2,22862.0,941208.911931,941208.911931,0.492385,1
2,22870.4,941208.911931,941208.911931,0.443147,0
2,22871.4,941208.911931,941208.911931,0.398832,1
2,22890.1,940483.580146,940483.580146,0.358949,1
2,23728.1,940483.580146,940483.580146,0.323054,1
2,23729.1,940483.580146,940483.580146,0.290749,1
2,23747.8,940392.140787,940392.140787,0.261674,1
2,23987.8,940390.059162,940390.059162,0.235506,1
2,24000.2,940390.059162,940390.059162,0.211956,1
2,24001.2,940390.059162,940390.059162,0.190760,1
2,24045.2,940380.276947,940380.276947,0.171684,1
2,24071.3,940380.276947,940380.276947,0.154516,0
2,24892.3,940380.276947,940380.276947,0.139064,1
2,24893.3,940380.276947,940380.276947,0.125158,1
2,24912.0,940146.373896,940146.373896,0.112642,1
2,24951.0,940052.076828,940052.076828,0.101378,1
2,24952.0,940052.076828,940052.076828,5.000000,1
2,24970.7,939646.901633,939646.901633,4.500000,1
2,25065.7,939607.014122,939607.014122,4.050000,1
3,526.9,1394200.260583,1394200.260583,5.000000,1
3,548.9,1391409.841972,1391409.841972,4.500000,1
3,557.9,1391409.841972,1391409.841972,4.050000,1
3,558.9,1391409.841972,1391409.841972,3.645000,1
3,580.8,1388205.484397,1388205.484397,3.280500,1
3,587.8,1388205.484397,1388205.484397,2.952450,0
3,592.9,1388205.484397,1388205.484397,2.657205,1
3,593.9,1388205.484397,1388205.484397,2.391485,1
3,594.9,1388205.484397,1388205.484397,2.152336,1
3,616.7,1386525.021039,1386525.021039,1.937102,1
3,634.7,1386525.021039,1386525.021039,1.743392,1
3,635.7,1386525.021039,1386525.021039,1.569053,1
3,657.6,1383381.247886,1383381.247886,1.412148,1
3,664.6,1383381.247886,1383381.247886,1.270933,0
3,669.7,1383381.247886,1383381.247886,1.143840,1
3,676.7,1383381.247886,1383381.247886,1.029456,0
3,693.7,1383381.247886,1383381.247886,0.926510,1
3,715.5,1380352.759068,1380352.759068,0.833859,1
3,742.5,1380352.759068,1380352.759068,0.750473,1
3,743.5,1380352.759068,1380352.759068,0.675426,1
3,765.4,1377899.345804,1377899.345804,0.607883,1
3,772.4,1377899.345804,1377899.345804,0.547095,0
3,777.4,1377899.345804,1377899.345804,0.492385,1
3,778.4,1377899.345804,1377899.345804,0.443147,1
3,801.3,1374939.364513,1374939.364513,0.398832,1
3,823.1,1372618.503987,1372618.503987,0.358949,1
3,837.1,1372603.259987,1372603.259987,0.323054,1
3,838.1,1372603.259987,1372603.259987,0.290749,1
3,859.9,1369495.425883,1369495.425883,0.261674,1
3,866.9,1369495.425883,1369495.425883,0.235506,0
3,872.0,1369495.425883,1369495.425883,0.211956,1
3,894.8,1366552.848241,1366552.848241,0.190760,1
3,934.8,1366384.469288,1366384.469288,0.171684,1
3,956.5,1363338.856574,1363338.856574,0.154516,1
3,976.5,1363236.302614,1363236.302614,0.139064,1
3,977.5,1363236.302614,1363236.302614,0.125158,1
3,999.3,1359551.560383,1359551.560383,0.112642,1
3,1006.3,1359551.560383,1359551.560383,0.101378,0
3,1035.0,1358671.552948,1358671.552948,5.000000,1
3,1056.7,1358235.382161,1358235.382161,4.500000,1
3,1057.7,1358135.391812,1358135.391812,4.050000,1
3,1058.7,1358135.391812,1358135.391812,3.645000,1
3,1080.4,1355893.538082,1355893.538082,3.280500,1
3,1082.4,1355795.784339,1355795.784339,2.952450,1
3,1087.5,1355795.784339,1355795.784339,2.657205,1
3,1092.5,1355746.530672,1355746.530672,2.391485,1
3,1102.5,1355746.529269,1355746.529269,2.152336,1
3,1124.2,1354995.740632,1354995.740632,1.937102,1
3,1223.2,1354995.740632,1354995.740632,1.743392,1
3,1224.2,1354995.740632,1354995.740632,1.569053,1
3,1245.8,1352166.617482,1352166.617482,1.412148,1
3,1248.8,1352067.208460,1352067.208460,1.270933,1
3,1253.9,1352067.208460,1352067.208460,1.143840,1
3,1254.9,1352067.208460,1352067.208460,1.029456,1
3,1277.6,1349283.003476,1349283.003476,0.926510,1
3,1299.2,1346156.524198,1346156.524198,0.833859,1
3,1301.2,1346144.892978,1346144.892978,0.750473,1
3,1302.2,1346144.892978,1346144.892978,0.675426,1
3,1323.9,1345396.711391,1345396.711391,0.607883,1
3,1333.9,1345340.485601,1345340.485601,0.547095,1
3,1338.9,1345340.485601,1345340.485601,0.492385,1
3,1339.9,1345340.485601,1345340.485601,0.443147,1
3,1366.9,1345310.059662,1345310.059662,0.398832,1
3,1388.5,1342633.208638,1342633.208638,0.358949,1
3,1518.5,1342633.208638,1342633.208638,0.323054,1
3,1519.5,1342633.208638,1342633.208638,0.290749,1
3,1541.2,1341000.559420,1341000.559420,0.261674,1
3,1553.2,1340654.022289,1340654.022289,0.235506,1
3,1558.2,1340654.022289,1340654.022289,0.211956,1
3,1580.9,1338244.223933,1338244.223933,0.190760,1
3,1679.9,1338237.175073,1338237.175073,0.171684,1
3,1701.4,1336881.868228,1336881.868228,0.154516,1
3,1849.4,1336881.868228,1336881.868228,0.139064,1
3,1850.4,1336881.868228,1336881.868228,0.125158,1
3,1872.0,1334564.843159,1334564.843159,0.112642,1
3,1879.0,1334523.370390,1334523.370390,0.101378,1
3,1890.0,1334300.563087,1334300.563087,5.000000,1
3,1911.6,1332376.790345,1332376.790345,4.500000,1
3,2062.6,1332376.790345,1332376.790345,4.050000,1
3,2063.6,1332376.790345,1332376.790345,3.645000,1
3,2085.1,1328910.493799,1328910.493799,3.280500,1
3,2104.1,1328724.189481,1328724.189481,2.952450,1
3,2109.1,1328724.189481,1328724.189481,2.657205,1
3,2122.1,1328629.975599,1328629.975599,2.391485,1
3,2123.2,1328629.975599,1328629.975599,2.152336,0
3,2144.7,1328489.057763,1328489.057763,1.937102,1
3,2147.7,1328478.421945,1328478.421945,1.743392,1
3,2148.7,1328478.421945,1328478.421945,1.569053,1
3,2170.2,1324778.811620,1324778.811620,1.412148,1
3,2203.2,1324161.283162,1324161.283162,1.270933,1
3,2208.2,1324161.283162,1324161.283162,1.143840,1
3,2327.2,1324161.283162,1324161.283162,1.029456,1
